,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,lat,long,county_fips,state_fips,weather
715249,15500,2009.0,chevy,silverado lt work truck,excellent,8 cylinders,other,107889.0,clean,automatic,,rwd,full-size,pickup,white,33.631485999999995,-117.71043799999998,6059.0,6.0,59.0
715250,16995,2017.0,dodge,journey sxt,,other,gas,43114.0,clean,automatic,3C4PDCBG7HT572700,fwd,,,white,34.036192,-118.14956799999999,6037.0,6.0,59.0
715251,8925,2004.0,gmc,yukon xl slt 1500,,other,gas,78102.0,clean,automatic,3GKEC16T74G145305,rwd,,,,33.890325,-118.14228899999999,6037.0,6.0,59.0
715252,26000,2016.0,subaru,forester,good,,gas,,clean,automatic,,4wd,,SUV,,34.205527000000004,-118.21855500000001,6037.0,6.0,59.0
715253,5299,2000.0,toyota,runner sr5,excellent,6 cylinders,gas,,clean,automatic,,rwd,,SUV,silver,34.2092,-118.8739,6111.0,6.0,59.0
715254,1700,2001.0,toyota,tacoma,excellent,6 cylinders,gas,,clean,automatic,,,mid-size,truck,black,34.1716,-118.2899,6037.0,6.0,59.0
715255,7495,2010.0,vw,tiguan,excellent,4 cylinders,gas,101981.0,clean,automatic,,,,SUV,grey,33.6801,-117.9085,6059.0,6.0,59.0
715256,3800,1990.0,mercedes,benz sl500,good,8 cylinders,other,101376.0,clean,automatic,,,sub-compact,convertible,custom,34.0766,-118.2646,6037.0,6.0,59.0
715257,11999,2007.0,jaguar,xk convertible 10/10,like new,8 cylinders,gas,105000.0,clean,automatic,,rwd,compact,convertible,black,32.9161,-117.1402,6073.0,6.0,59.0
715258,59500,2017.0,gmc,yukon denali,excellent,8 cylinders,gas,12100.0,clean,automatic,1GKS2CKJ9HR294908,4wd,,,black,33.6483,-117.9155,6059.0,6.0,59.0
715259,18200,2013.0,bmw,535i,,,gas,61000.0,salvage,automatic,,,,,,34.1862,-118.3009,6037.0,6.0,59.0
715260,3575,2002.0,chevrolet,tahoe z71,good,8 cylinders,gas,205144.0,clean,automatic,,4wd,full-size,SUV,black,34.089729999999996,-118.36978400000001,6037.0,6.0,59.0
715261,24000,2016.0,toyota,tacoma prerunner v6,excellent,6 cylinders,gas,32256.0,clean,automatic,,4wd,,pickup,,34.0316,-117.6187,6071.0,6.0,59.0
715262,12700,2012.0,chrysler,300c,like new,,gas,,clean,automatic,,,,,,33.9653,-118.2727,6037.0,6.0,59.0
715263,6000,1992.0,mazda,miata,good,4 cylinders,gas,163000.0,clean,manual,,rwd,,,black,33.8643,-118.3955,6037.0,6.0,59.0
715264,34500,1932.0,ford,roadster,excellent,8 cylinders,gas,4500.0,clean,automatic,1847192,rwd,mid-size,convertible,custom,34.189601,-118.12901299999999,6037.0,6.0,59.0
715265,2200,2009.0,kia,sedona van,like new,6 cylinders,gas,300000.0,clean,automatic,,fwd,full-size,mini-van,blue,34.092612,-118.344179,6037.0,6.0,59.0
715266,22500,2011.0,gmc,yukon xl denali xl,,8 cylinders,gas,117500.0,clean,automatic,,,,,,33.6773,-118.0051,6059.0,6.0,59.0
715267,41900,1967.0,chevrolet,camaro ss 396 tribute,,,gas,,clean,manual,124377L158988,rwd,,coupe,red,34.419393,-118.556509,6037.0,6.0,59.0
715268,31999,2014.0,,2014 MASI GHIBLI WELL MAINTAINED,like new,6 cylinders,gas,17000.0,clean,automatic,,rwd,compact,coupe,black,32.893705,-117.13138500000001,6073.0,6.0,59.0
715269,3200,2013.0,toyota,rav4,,4 cylinders,gas,,clean,automatic,,,,,,34.0762,-118.3029,6037.0,6.0,59.0
715270,3000,2000.0,chevrolet,1500 silverado,fair,8 cylinders,gas,,clean,automatic,,rwd,mid-size,truck,black,33.7857,-118.1357,6037.0,6.0,59.0
715271,5300,2007.0,toyota,camry le,excellent,4 cylinders,gas,138000.0,clean,automatic,Xxxxxxxxxxxxx,fwd,mid-size,sedan,blue,34.5715,-118.0231,6037.0,6.0,59.0
715272,5500,2007.0,nissan,titan,,,gas,105222.0,clean,automatic,,,,,,33.989000000000004,-118.1877,6037.0,6.0,59.0
715273,20000,1970.0,ford,1/2 ton p/u,like new,8 cylinders,gas,1000.0,clean,automatic,12345,rwd,full-size,pickup,blue,33.983445,-118.058097,6037.0,6.0,59.0
715274,15500,2008.0,toyota,tacoma,excellent,4 cylinders,gas,55000.0,clean,manual,,rwd,,pickup,,34.169000000000004,-118.3442,6037.0,6.0,59.0
715275,6500,2015.0,toyota,scion tc,excellent,4 cylinders,gas,37689.0,salvage,automatic,,fwd,,coupe,grey,34.2057,-118.4001,6037.0,6.0,59.0
715276,15999,2013.0,,BME 328I SEDAN ONE OF A KIND,like new,4 cylinders,gas,41000.0,clean,automatic,,rwd,compact,truck,red,32.893705,-117.13138500000001,6073.0,6.0,59.0
715277,8500,2005.0,chevrolet,collins,good,8 cylinders,gas,73085.0,clean,automatic,1GBJG31U251138745,rwd,,bus,,37.690876,-122.094952,6001.0,6.0,59.0
715278,2800,1998.0,chevy,suburban,good,8 cylinders,gas,202000.0,clean,automatic,,rwd,full-size,SUV,white,33.9218,-118.1395,6037.0,6.0,59.0
715279,4900,2006.0,honda,accord ex-l,,,gas,,clean,automatic,,,,,,34.0245,-118.1561,6037.0,6.0,59.0
715280,6500,2006.0,toyota,camry xle v6,excellent,6 cylinders,gas,64300.0,clean,automatic,,,,sedan,blue,34.029,-118.4005,6037.0,6.0,59.0
715281,8900,2014.0,ford,fusion,excellent,4 cylinders,gas,73000.0,clean,automatic,,,full-size,sedan,black,34.1671,-118.5414,6037.0,6.0,59.0
715282,12000,2007.0,jeep,wrangler 2dr x,good,6 cylinders,gas,,clean,automatic,1J4FA24117L231675,4wd,mid-size,offroad,yellow,34.096616,-118.26799399999999,6037.0,6.0,59.0
715283,6500,2007.0,toyota,rav4,excellent,6 cylinders,gas,100123.0,clean,automatic,,,,,white,34.2057,-118.4001,6037.0,6.0,59.0
715284,4000,2007.0,subaru,legacy 2.5i limited,good,,gas,,clean,automatic,,,,sedan,black,34.003,-118.4298,6037.0,6.0,59.0
715285,4900,2004.0,toyota,prius,good,4 cylinders,hybrid,149540.0,clean,automatic,,fwd,sub-compact,hatchback,silver,33.977212,-118.37010900000001,6037.0,6.0,59.0
715286,299,2015.0,ford,mustang v6,,6 cylinders,gas,18919.0,clean,manual,1FA6P8AMXF5404110,rwd,,coupe,,34.193804,-118.492652,6037.0,6.0,59.0
715287,1000,2006.0,,Good mechanical condition,,,gas,,clean,automatic,,,,,red,34.3934,-118.8643,6111.0,6.0,59.0
715289,33995,2017.0,audi,q5,,4 cylinders,gas,18046.0,clean,automatic,WA1L2AFP0HA032075,4wd,,SUV,silver,33.761525,-117.920551,6059.0,6.0,59.0
715290,10000,2005.0,mercedes,c55,excellent,,gas,116000.0,clean,automatic,,,,,black,34.1556,-118.2322,6037.0,6.0,59.0
715291,6500,2003.0,infiniti,m45,like new,6 cylinders,gas,100000.0,clean,automatic,,fwd,full-size,,silver,33.9745,-118.3548,6037.0,6.0,59.0
715292,17990,2016.0,mini,countryman,excellent,other,gas,27452.0,clean,automatic,WMWZB3C53GWR48262,fwd,,SUV,white,34.212399,-118.363133,6037.0,6.0,59.0
715293,7500,2009.0,lexus,rx350,,,gas,,clean,automatic,,,,,,33.836298,-117.91900600000001,6059.0,6.0,59.0
715294,23765,2014.0,ford,f150 supercrew cab,excellent,other,gas,119000.0,clean,automatic,1FTFW1EF4EKE09092,4wd,,pickup,,34.212399,-118.363133,6037.0,6.0,59.0
715295,14900,2017.0,honda,accord sport,,,gas,,salvage,automatic,,,,,,33.936549,-118.223767,6037.0,6.0,59.0
715296,14900,2017.0,honda,accord sport,,,gas,,salvage,automatic,,,,,,33.936531,-118.223794,6037.0,6.0,59.0
715297,25995,2017.0,chevrolet,express 2500 cargo van,excellent,,gas,3500.0,clean,automatic,1GCWGAFF9H1196422,,,van,grey,34.1671,-118.5414,6037.0,6.0,59.0
715298,6700,2010.0,honda,crosstour,excellent,6 cylinders,gas,160000.0,clean,automatic,,rwd,,sedan,black,33.9241,-118.2013,6037.0,6.0,59.0
715299,3000,2000.0,toyota,sienna,fair,,gas,206649.0,clean,automatic,,,,van,green,33.933784,-118.152235,6037.0,6.0,59.0
715300,7000,2012.0,fiat,500 abarth,good,4 cylinders,gas,111000.0,rebuilt,manual,,fwd,,,red,34.1912,-118.1392,6037.0,6.0,59.0
715301,3500,2009.0,ford,focus ses,,,gas,99000.0,clean,automatic,,,,,,34.09505,-118.241046,6037.0,6.0,59.0
715302,15995,2017.0,toyota,prius 4,excellent,4 cylinders,gas,19000.0,salvage,automatic,,fwd,compact,,silver,34.066,-118.47399999999999,6037.0,6.0,59.0
715303,289,2018.0,toyota,,,,gas,,clean,automatic,,,,,,34.1862,-118.3009,6037.0,6.0,59.0
715304,10500,2007.0,gmc,1500 yukon denali xl,excellent,6 cylinders,gas,68000.0,clean,automatic,,4wd,,,black,33.885616,-118.27380500000001,6037.0,6.0,59.0
715305,1800,2001.0,honda,odyssey,,,gas,,rebuilt,automatic,,,,,,34.6909,-118.1491,6037.0,6.0,59.0
715306,6999,2009.0,mini,cooper convertible s,,4 cylinders,gas,71850.0,clean,manual,WMWMS33519TY50555,fwd,,convertible,,32.767334000000005,-117.056416,6073.0,6.0,59.0
715307,5980,2006.0,bmw,330ci,good,6 cylinders,gas,88000.0,clean,automatic,WBABD534X6PL17967,rwd,mid-size,coupe,grey,33.819716,-118.34540600000001,6037.0,6.0,59.0
715308,29988,2011.0,mercedes-benz,e-class,,,other,80136.0,clean,automatic,WDDHF7HB3BA383211,,,sedan,white,33.64393,-117.91543999999999,6059.0,6.0,59.0
715309,7999,2005.0,bmw,z4 2.5i 2.5i,,6 cylinders,gas,93136.0,clean,automatic,4USBT33575LS58105,rwd,,convertible,,32.767334000000005,-117.056416,6073.0,6.0,59.0
715310,14995,2014.0,toyota,sienna,excellent,6 cylinders,gas,81000.0,clean,automatic,5TDZK3DC9ES487811,fwd,full-size,mini-van,grey,34.150999999999996,-118.0889,6037.0,6.0,59.0
715311,1900,1998.0,gmc,1500,,,gas,200000.0,clean,automatic,,,,,,33.892799,-118.07383700000001,6037.0,6.0,59.0
715312,19995,2008.0,cadillac,escalade ext,,8 cylinders,gas,89896.0,clean,automatic,3GYFK62848G201721,4wd,full-size,SUV,silver,33.940629,-118.352628,6037.0,6.0,59.0
715313,23557,2016.0,audi,a4,,,gas,31474.0,clean,automatic,WAUAFAFL3GN006587,,compact,sedan,white,34.10722,-117.45531000000001,6071.0,6.0,59.0
715314,2500,2001.0,honda,accord ex,excellent,4 cylinders,gas,190000.0,clean,automatic,,fwd,compact,sedan,green,33.9218,-118.1395,6037.0,6.0,59.0
715315,2200,2014.0,mitsubishi,lancer,excellent,4 cylinders,gas,,clean,automatic,,fwd,full-size,sedan,white,33.8994,-117.9063,6059.0,6.0,59.0
715316,2800,2007.0,,cadilac sts,,,gas,,clean,automatic,,,,,,34.265556,-117.86723500000001,6037.0,6.0,59.0
715317,32995,2015.0,chevrolet,silverado 2500hd,,,,35024.0,clean,automatic,1GC1KUEGXFF642890,,,,,34.070311,-117.446303,6071.0,6.0,59.0
715318,2500,1976.0,cadillac,coupe deville,good,8 cylinders,gas,80000.0,clean,automatic,,rwd,full-size,coupe,white,34.254563,-116.782436,6071.0,6.0,59.0
715319,1000,2008.0,toyota,camry,,,gas,,clean,automatic,,,,,,34.0551,-118.4095,6037.0,6.0,59.0
715320,3900,2010.0,chevrolet,malibu ls,like new,4 cylinders,gas,110.0,clean,automatic,,fwd,full-size,sedan,silver,33.9143,-118.3493,6037.0,6.0,59.0
715321,8500,2013.0,honda,accord,good,4 cylinders,gas,30700.0,salvage,automatic,,fwd,mid-size,coupe,blue,34.029,-118.3152,6037.0,6.0,59.0
715322,1000,2006.0,chevrolet,impala,,,gas,173000.0,clean,automatic,,,,sedan,,33.8796,-118.2168,6037.0,6.0,59.0
715323,1450,2005.0,kia,sedona lx automatic,excellent,6 cylinders,gas,180000.0,clean,automatic,,fwd,mid-size,van,brown,33.9218,-118.1395,6037.0,6.0,59.0
715324,1,1945.0,,Rolls royce,,,gas,,clean,automatic,,,,,,33.8414,-116.5347,6065.0,6.0,59.0
715325,5900,2010.0,ford,e350 van,good,,gas,,clean,automatic,,,,,,34.1802,-118.4324,6037.0,6.0,59.0
715326,4700,2011.0,toyota,yaris,excellent,4 cylinders,gas,125000.0,clean,automatic,,fwd,,sedan,white,33.9143,-118.3493,6037.0,6.0,59.0
715327,2500,1998.0,toyota,sienna le,good,6 cylinders,gas,,clean,automatic,,fwd,mid-size,mini-van,brown,34.029,-118.4005,6037.0,6.0,59.0
715328,7450,2013.0,toyota,prius,,,hybrid,,salvage,automatic,,,,,,34.3054,-118.4322,6037.0,6.0,59.0
715329,8495,2003.0,gmc,savana passenger minivan,good,6 cylinders,gas,28825.0,clean,automatic,1GKDM19X33B502560,rwd,mid-size,mini-van,white,33.874815000000005,-117.55349199999999,6065.0,6.0,59.0
715330,87000,1988.0,mercedes,560 sec,excellent,,gas,60000.0,clean,other,CA45D7JA417140,fwd,full-size,convertible,white,34.066,-118.47399999999999,6037.0,6.0,59.0
715331,61995,2017.0,dodge,charger,,,,2327.0,clean,automatic,2C3CDXL91HH611946,,,,,34.070311,-117.446303,6071.0,6.0,59.0
715332,7999,2015.0,nissan,rogue select,,,gas,38.0,salvage,automatic,,,,,,34.3054,-118.4322,6037.0,6.0,59.0
715333,3488,2005.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,143328.0,clean,automatic,2D4GP44L45R529585,fwd,,van,custom,34.201004,-118.596677,6037.0,6.0,59.0
715334,11500,1958.0,chrysler,imperial,good,8 cylinders,gas,76000.0,clean,automatic,,rwd,full-size,sedan,blue,33.8241,-118.1103,6037.0,6.0,59.0
715335,7999,2009.0,mercedes-benz,ml350,,,gas,80.0,salvage,automatic,,,,,,34.3054,-118.4322,6037.0,6.0,59.0
715336,8999,2016.0,kia,optima,,,gas,14.0,salvage,automatic,,,,,,34.3054,-118.4322,6037.0,6.0,59.0
715393,8200,2007.0,nissan,frontier crew cab,like new,6 cylinders,gas,99.0,clean,automatic,,,,pickup,,33.8635,-118.1801,6037.0,6.0,59.0
715394,16750,2013.0,mercedes,benz,good,4 cylinders,gas,63000.0,clean,automatic,,4wd,full-size,sedan,silver,34.016928,-118.101555,6037.0,6.0,59.0
715395,2400,2001.0,mercedes,benz s500,,,gas,,clean,automatic,,,,,,34.0229,-117.8975,6037.0,6.0,59.0
715396,50000,2018.0,jeep,wrangler unlimited rubicon,like new,6 cylinders,gas,1400.0,clean,automatic,,4wd,,SUV,white,34.0298,-118.3528,6037.0,6.0,59.0
715397,11900,2015.0,ford,fusion,like new,4 cylinders,gas,51000.0,clean,manual,,,,,black,33.782,-118.1835,6037.0,6.0,59.0
715398,20400,2013.0,infiniti,jx35,excellent,6 cylinders,gas,67406.0,clean,automatic,5N1AL0MM5DC333187,4wd,full-size,SUV,black,34.21788,-118.48451999999999,6037.0,6.0,59.0
715399,9500,1977.0,,oldmobile cutlass,good,8 cylinders,gas,,clean,automatic,,rwd,,,,33.8286,-118.292,6037.0,6.0,59.0
715400,950,2003.0,mitsubishi,eclipse convertible,,4 cylinders,gas,165000.0,clean,automatic,,rwd,,convertible,custom,33.9462,-118.2013,6037.0,6.0,59.0
715401,1100,1978.0,chevrolet,silverado 1500,good,6 cylinders,gas,145000.0,clean,automatic,,,,truck,blue,33.9241,-118.2013,6037.0,6.0,59.0
715402,25000,1977.0,chevy,corvette,,,gas,,clean,automatic,,,,,,33.6598,-117.3485,6065.0,6.0,59.0
715403,27999,2015.0,chevrolet,silverado 1500 4x4 gas,excellent,8 cylinders,gas,100.0,clean,automatic,,4wd,full-size,truck,white,33.935514000000005,-118.123701,6037.0,6.0,59.0
718428,27000,2012.0,,Porsche Boxster S,,,gas,,rebuilt,manual,,,,,,32.722132,-117.164695,6073.0,6.0,59.0
718468,7200,2014.0,nissan,altima,like new,4 cylinders,gas,32.0,salvage,automatic,,,,,,33.9653,-118.2727,6037.0,6.0,59.0
718469,4995,2015.0,chevrolet,sonic lt,like new,4 cylinders,gas,60000.0,salvage,automatic,,,,,red,33.775253,-117.88038300000001,6059.0,6.0,59.0
718470,28500,2012.0,bmw,b7 alpina,,,gas,60000.0,salvage,automatic,,,,,,32.5753,-117.0707,6073.0,6.0,59.0
718471,3,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,,clean,automatic,,4wd,full-size,truck,white,34.0033,-117.445,6065.0,6.0,59.0
718472,13999,2003.0,mitsubishi,truck,good,6 cylinders,diesel,160128.0,clean,automatic,JL6DEM1E93K000373,,full-size,truck,white,37.626177,-122.05266999999999,6001.0,6.0,59.0
718473,10800,1965.0,chevrolet,chevelle,excellent,8 cylinders,gas,94000.0,clean,automatic,,rwd,mid-size,sedan,white,37.0726,-119.4572,6019.0,6.0,59.0
718474,7999,2013.0,hyundai,accent gls,excellent,,gas,68000.0,clean,automatic,,,compact,sedan,blue,34.2197,-118.6111,6037.0,6.0,59.0
718475,25999,2015.0,chevrolet,camaro 2ss 1le,,,gas,40000.0,clean,automatic,,,,,,32.5753,-117.0707,6073.0,6.0,59.0
718476,9991,2015.0,hyundai,sonata,,4 cylinders,gas,105723.0,clean,automatic,5NPE24AF8FH012760,fwd,,sedan,white,34.263135,-119.243219,6111.0,6.0,59.0
718477,9999,1958.0,chevrolet,,,8 cylinders,gas,999999.0,salvage,automatic,3A58A117266,rwd,,truck,,34.1802,-118.4324,6037.0,6.0,59.0
718478,7500,2009.0,honda,odyssey ex-l w/ dvd,,,gas,,clean,automatic,,,,,,34.0245,-118.1561,6037.0,6.0,59.0
718479,5200,2002.0,ford,f-150,excellent,8 cylinders,gas,,clean,automatic,,,,,,33.9241,-118.2013,6037.0,6.0,59.0
718480,13900,2004.0,jeep,wrangler,excellent,6 cylinders,gas,123.0,clean,automatic,,,full-size,offroad,white,33.8428,-117.9546,6059.0,6.0,59.0
718481,4500,2006.0,honda,accord 2-door coupe v6,,,gas,,clean,automatic,,,,,,33.8867,-118.1265,6037.0,6.0,59.0
718482,13200,2015.0,honda,civic coupe,like new,4 cylinders,gas,38000.0,clean,automatic,,fwd,compact,coupe,grey,34.307697,-118.45015500000001,6037.0,6.0,59.0
718483,600,1999.0,gmc,suburban,good,8 cylinders,gas,,clean,automatic,,,,SUV,custom,33.902397,-118.334938,6037.0,6.0,59.0
718484,4999,1998.0,ford,e-350,like new,8 cylinders,gas,18000.0,clean,automatic,,rwd,full-size,other,brown,34.1557,-118.6,6037.0,6.0,59.0
718485,2000,1997.0,ford,350 cargo van,good,8 cylinders,gas,,clean,automatic,,,full-size,van,white,33.902184999999996,-118.334877,6037.0,6.0,59.0
718486,27000,2011.0,toyota,4runner limited,like new,6 cylinders,gas,61000.0,clean,automatic,JTEZU5JR4B5031114,rwd,full-size,SUV,white,33.90485,-117.812003,6059.0,6.0,59.0
718487,1600,2005.0,nissan,centra,good,4 cylinders,gas,114000.0,clean,automatic,,,mid-size,sedan,blue,33.902097,-118.334984,6037.0,6.0,59.0
718488,9800,2012.0,infiniti,g37 2012,,,gas,,salvage,automatic,,,,,,34.229606,-118.34686,6037.0,6.0,59.0
718489,6400,2009.0,volkswagen,rabbit s,,,gas,69000.0,clean,manual,,,,,,34.4336,-118.5007,6037.0,6.0,59.0
718490,22500,1928.0,dodge,victory 6,excellent,6 cylinders,gas,0.0,clean,manual,,rwd,mid-size,sedan,custom,34.7471,-118.3687,6037.0,6.0,59.0
718491,12500,2010.0,toyota,venza,,,gas,,clean,automatic,,,,,,33.9977,-117.9652,6037.0,6.0,59.0
718492,4700,2005.0,chevrolet,express,good,6 cylinders,gas,163986.0,clean,automatic,,,,,white,33.9056,-118.0818,6037.0,6.0,59.0
718493,5800,2006.0,honda,crv,excellent,4 cylinders,gas,158053.0,clean,automatic,,,,,,34.0972,-117.9065,6037.0,6.0,59.0
718494,5900,2006.0,bmw,550i,excellent,8 cylinders,gas,160544.0,clean,automatic,,rwd,full-size,sedan,black,34.0901,-118.4065,6037.0,6.0,59.0
718495,1,1981.0,fiat,124 spider,,,gas,,lien,automatic,,,,,,34.0079,-118.2582,6037.0,6.0,59.0
718496,7800,1988.0,jeep,grand wagoneer,fair,8 cylinders,gas,89000.0,clean,automatic,1jcnj15u0jt079446,4wd,full-size,SUV,white,34.105537,-118.318248,6037.0,6.0,59.0
718497,10500,2009.0,bmw,3 series 335i,,,gas,,clean,automatic,,,,,,33.782,-118.1835,6037.0,6.0,59.0
718498,19500,2010.0,toyota,sequoia sr5,excellent,8 cylinders,gas,78000.0,clean,automatic,5TDZM5G18AS002150,rwd,full-size,SUV,white,33.823915,-118.376907,6037.0,6.0,59.0
718499,6990,1982.0,mercedes-benz,benz 300sd,,,diesel,,clean,automatic,,,,,,34.029,-118.4005,6037.0,6.0,59.0
718500,5600,2011.0,nissan,versa,excellent,4 cylinders,gas,78600.0,clean,automatic,,fwd,compact,hatchback,silver,34.0964,-117.9682,6037.0,6.0,59.0
718501,3100,2007.0,nissan,altima,good,4 cylinders,gas,135000.0,salvage,automatic,,fwd,mid-size,sedan,grey,34.4336,-118.5007,6037.0,6.0,59.0
718502,8200,2007.0,chevrolet,suburban 4x4,like new,8 cylinders,gas,144.0,salvage,automatic,,,,,,33.9653,-118.2727,6037.0,6.0,59.0
718503,6600,2008.0,honda,accord,excellent,4 cylinders,gas,151300.0,clean,automatic,,fwd,compact,sedan,silver,34.0964,-117.9682,6037.0,6.0,59.0
718504,5300,2007.0,honda,oddysey,good,,gas,,clean,automatic,,,mid-size,van,white,33.8879,-118.351,6037.0,6.0,59.0
718505,1600,1986.0,toyota,pickup,,,gas,,clean,automatic,,,,,,33.9497,-118.2462,6037.0,6.0,59.0
718506,11500,2010.0,nissan,king cab se,excellent,8 cylinders,gas,,clean,automatic,,rwd,full-size,truck,grey,34.2217,-118.2051,6037.0,6.0,59.0
718507,2799,2005.0,volkswagen,jetta,,,gas,,clean,automatic,,,,,,33.8045,-118.1876,6037.0,6.0,59.0
718508,415,2017.0,jaguar,xf,,,gas,,clean,automatic,,,,,,34.0737,-118.37200000000001,6037.0,6.0,59.0
718509,13400,2014.0,ford,explorer,,6 cylinders,gas,50000.0,salvage,automatic,,,,,,34.2875,-118.4352,6037.0,6.0,59.0
718510,19000,1939.0,,studebaker commander,excellent,8 cylinders,gas,90000.0,clean,automatic,,fwd,mid-size,coupe,black,32.817952000000005,-117.220151,6073.0,6.0,59.0
718511,19975,2014.0,chevrolet,traverse lt,,6 cylinders,gas,87508.0,clean,automatic,,,,SUV,grey,33.954848,-118.212232,6037.0,6.0,59.0
718512,31999,2002.0,mercedes-benz,benz g500,,,gas,150000.0,clean,automatic,,,,,,32.5753,-117.0707,6073.0,6.0,59.0
718513,17975,2013.0,chevrolet,1500 silverado,,8 cylinders,gas,142618.0,clean,automatic,,,,truck,white,33.954848,-118.212232,6037.0,6.0,59.0
718514,16200,2017.0,toyota,rav4 xle,like new,,gas,,clean,automatic,,,,,,34.110952000000005,-118.29769099999999,6037.0,6.0,59.0
718515,18400,2017.0,toyota,sienna,,,gas,,clean,automatic,,,,,,34.1339,-118.2082,6037.0,6.0,59.0
718516,4800,2006.0,honda,civic,good,4 cylinders,gas,96000.0,clean,automatic,,fwd,,sedan,,34.0557,-118.0444,6037.0,6.0,59.0
718517,5500,2008.0,toyota,prius,,,hybrid,117000.0,clean,automatic,,,,,,33.9416,-118.1306,6037.0,6.0,59.0
718518,1600,1999.0,chevrolet,suburban,good,,gas,199585.0,clean,automatic,,,,SUV,,34.0032,-118.3073,6037.0,6.0,59.0
718519,2800,2004.0,ford,ranger,,,gas,155000.0,clean,manual,,,,,,34.5715,-118.0231,6037.0,6.0,59.0
718520,6800,2009.0,honda,accord,excellent,6 cylinders,gas,97000.0,clean,automatic,,fwd,mid-size,coupe,grey,34.141507,-118.26460800000001,6037.0,6.0,59.0
718521,16000,2017.0,toyota,rav4,,,gas,,clean,automatic,,,,,,34.0725,-118.2418,6037.0,6.0,59.0
718522,2200,1990.0,honda,accord,good,4 cylinders,gas,0.0,salvage,automatic,Xxxxxxxxxx,fwd,compact,coupe,green,34.0557,-118.0444,6037.0,6.0,59.0
718523,875,1985.0,toyota,mr2,fair,,gas,72500.0,clean,manual,,,,,,33.933391,-118.28910800000001,6037.0,6.0,59.0
718524,5800,2014.0,chevrolet,spark,like new,4 cylinders,gas,59000.0,salvage,automatic,,fwd,compact,hatchback,black,33.922214000000004,-118.0992,6037.0,6.0,59.0
718525,1550,2002.0,volkswagen,bug,,4 cylinders,diesel,,clean,automatic,,,,,,33.8045,-118.1876,6037.0,6.0,59.0
718526,5550,2007.0,chevrolet,van express 2500,,,gas,,clean,automatic,,,,,,33.8045,-118.1876,6037.0,6.0,59.0
718527,16543,2012.0,ford,f-250 lariat,,,diesel,,clean,automatic,,,,,,34.2057,-118.4001,6037.0,6.0,59.0
718528,900,1999.0,nissan,,good,,gas,,clean,automatic,,,,sedan,,34.150999999999996,-118.3663,6037.0,6.0,59.0
718529,2000,1981.0,chevrolet,malibu,excellent,6 cylinders,gas,,clean,automatic,,rwd,full-size,coupe,red,34.029,-118.3152,6037.0,6.0,59.0
718530,9500,2011.0,lexus,is 250,excellent,6 cylinders,gas,109000.0,salvage,automatic,,4wd,,sedan,grey,34.019987,-118.295143,6037.0,6.0,59.0
718531,1800,2000.0,,Montero Sport 2000,,,gas,,clean,automatic,,,,,,34.1407,-117.9567,6037.0,6.0,59.0
718532,10500,2015.0,honda,accord sport,like new,4 cylinders,gas,35000.0,salvage,automatic,,,,,,33.9994,-118.2133,6037.0,6.0,59.0
718533,1800,2009.0,toyota,prius,good,4 cylinders,hybrid,,salvage,automatic,,fwd,,,blue,33.8969,-118.1632,6037.0,6.0,59.0
718534,12500,2007.0,toyota,tacoma,like new,6 cylinders,gas,113000.0,clean,automatic,,,,,,33.984382000000004,-118.15898899999999,6037.0,6.0,59.0
718535,10000,2008.0,nissan,titan,good,8 cylinders,gas,,clean,automatic,,rwd,full-size,truck,,34.0125,-117.6844,6071.0,6.0,59.0
718536,16000,2005.0,cadillac,escalade luxury,like new,8 cylinders,gas,75188.0,clean,automatic,1GYEC63T65R135941,rwd,full-size,SUV,blue,33.761786,-118.148199,6037.0,6.0,59.0
