,url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,lat,long,county_fips,county_name,state_fips,state_code,state_name,weather
122709,https://losangeles.craigslist.org/lac/cto/d/2007-mazda6/6719538882.html,losangeles,1,2007.0,,mazda6,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00M0M_ihaswXJXhuN_600x450.jpg,33.9551,-118.2901,6037.0,Los Angeles,6.0,CA,California,59.0
122710,https://losangeles.craigslist.org/lac/cto/d/freightliner-century/6719548623.html,losangeles,13000,2006.0,,freightliner century,good,,diesel,,clean,manual,,,,,orange,https://images.craigslist.org/00707_l53ef8WTQLv_600x450.jpg,47.3776,-122.2854,53033.0,King,53.0,WA,Washington,50.0
122713,https://losangeles.craigslist.org/lgb/ctd/d/1967-volkswagen-beetle-skuccc/6719546275.html,losangeles,18800,1967.0,volkswagen,beetle,,,,27469.0,clean,manual,,,,coupe,green,https://images.craigslist.org/00i0i_iGMrpT028f6_600x450.jpg,36.063839,-115.02167800000001,32003.0,Clark,32.0,NV,Nevada,46.0
122714,https://losangeles.craigslist.org/lgb/cto/d/2010-honda-crv/6719542408.html,losangeles,5900,2010.0,honda,crv,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00s0s_1zPCAgn1Cxb_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
122722,https://losangeles.craigslist.org/sfv/cto/d/2007-bmw-328i-e92-coupemiles/6711562371.html,losangeles,7800,2007.0,bmw,328i coupe,excellent,6 cylinders,gas,74000.0,clean,automatic,WBAWV13517P117948,rwd,mid-size,coupe,grey,https://images.craigslist.org/00F0F_4tkJbVXrxsj_600x450.jpg,34.1672,-118.3989,6037.0,Los Angeles,6.0,CA,California,59.0
122723,https://losangeles.craigslist.org/lac/cto/d/2003-chevy-tahoe-ls-138mil/6716422618.html,losangeles,4500,2003.0,chevy,tahoe ls,excellent,8 cylinders,gas,138000.0,clean,automatic,,,,SUV,,https://images.craigslist.org/01212_2ZHD2gsqC32_600x450.jpg,33.8796,-118.2168,6037.0,Los Angeles,6.0,CA,California,59.0
122726,https://losangeles.craigslist.org/sfv/cto/d/1991-gmc-custom-step-van-15900/6719537206.html,losangeles,15900,1991.0,gmc,p3500,,8 cylinders,gas,5048.0,clean,automatic,,rwd,,,,https://images.craigslist.org/01515_WoCBjV2VJt_600x450.jpg,37.13284,-95.78558000000001,20125.0,Montgomery,20.0,KS,Kansas,51.0
122727,https://losangeles.craigslist.org/lac/cto/d/1991-bmw-850i/6719535702.html,losangeles,12500,1991.0,bmw,850i,excellent,12 cylinders,gas,92600.0,clean,automatic,Upon request,rwd,full-size,coupe,black,https://images.craigslist.org/00101_9Fuq9CDUfS7_600x450.jpg,49.004690999999994,-122.754021,,,,,FAILED,
122728,https://losangeles.craigslist.org/wst/cto/d/ford-focus-5-speed-manual/6699869007.html,losangeles,2400,2008.0,ford,focus,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01010_7YgeQLGsdpO_600x450.jpg,33.8286,-118.292,6037.0,Los Angeles,6.0,CA,California,59.0
122729,https://losangeles.craigslist.org/wst/cto/d/2016-honda-civic-ex-w-honda/6703428505.html,losangeles,17999,2016.0,honda,civic ex-l,excellent,4 cylinders,gas,28065.0,clean,automatic,19XFC1F83GE207679,fwd,compact,sedan,black,https://images.craigslist.org/00909_acom7bmndES_600x450.jpg,34.020340000000004,-118.49025400000001,6037.0,Los Angeles,6.0,CA,California,59.0
122731,https://losangeles.craigslist.org/sgv/cto/d/1966-ford-f100-short-bed/6719532650.html,losangeles,15900,1966.0,ford,f100,excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00v0v_lK69eMmvIR2_600x450.jpg,34.0972,-117.9065,6037.0,Los Angeles,6.0,CA,California,59.0
122732,https://losangeles.craigslist.org/lac/cto/d/2008-lamborghini-gallardo/6719531700.html,losangeles,87000,2008.0,,lamborghini gallardo spyder,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00o0o_iL8aCF4sau4_600x450.jpg,25.7629,-80.1895,12086.0,Miami-Dade,12.0,FL,Florida,65.0
122733,https://losangeles.craigslist.org/sgv/cto/d/1976-f100/6719531774.html,losangeles,12999,1976.0,ford,,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00606_j1Nkm8uiyoB_600x450.jpg,37.13284,-95.78558000000001,20125.0,Montgomery,20.0,KS,Kansas,51.0
122735,https://losangeles.craigslist.org/lgb/ctd/d/1997-plymouth-prowler/6719531107.html,losangeles,30900,1997.0,,Plymouth Prowler,,6 cylinders,gas,1439.0,clean,automatic,,rwd,,convertible,purple,https://images.craigslist.org/00202_bU66wpiggbI_600x450.jpg,36.063839,-115.02167800000001,32003.0,Clark,32.0,NV,Nevada,46.0
122738,https://losangeles.craigslist.org/wst/cto/d/nissan-pathfinder/6719524839.html,losangeles,1700,1997.0,nissan,pathfinder,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00T0T_lbMRKjDl6By_600x450.jpg,33.9569,-118.3073,6037.0,Los Angeles,6.0,CA,California,59.0
122739,https://losangeles.craigslist.org/wst/cto/d/2001-blue-chevy-tahoe-lt/6694726343.html,losangeles,3500,2001.0,chevy,tahoe,good,8 cylinders,gas,95000.0,clean,automatic,1GNEC13T51J121179,rwd,full-size,SUV,blue,https://images.craigslist.org/00l0l_9wdP2uxnDdf_600x450.jpg,33.8193,-118.2325,6037.0,Los Angeles,6.0,CA,California,59.0
122740,https://losangeles.craigslist.org/wst/cto/d/2004-pontiac-gto-57-ls1/6699771440.html,losangeles,7500,2004.0,pontiac,gto base 2dr coupe,fair,8 cylinders,gas,115000.0,clean,manual,6G2VX12G34L2,rwd,mid-size,coupe,silver,https://images.craigslist.org/00707_cvpLU8a7AOH_600x450.jpg,34.029,-118.4005,6037.0,Los Angeles,6.0,CA,California,59.0
122747,https://losangeles.craigslist.org/lac/cto/d/04-bmw-325i/6717643691.html,losangeles,3290,2004.0,bmw,3 series 325i,,6 cylinders,gas,160.0,clean,automatic,,,,,blue,https://images.craigslist.org/00N0N_l91dvexqHOB_600x450.jpg,36.086,-115.1471,32003.0,Clark,32.0,NV,Nevada,46.0
122755,https://losangeles.craigslist.org/lac/cto/d/2-cars-for-sale-2-carros-de/6719513928.html,losangeles,2600,2002.0,bmw,330i,good,6 cylinders,gas,,clean,automatic,,,,sedan,black,https://images.craigslist.org/00J0J_Asm4DIVlEl_600x450.jpg,36.1065,-114.9192,32003.0,Clark,32.0,NV,Nevada,46.0
122756,https://losangeles.craigslist.org/sfv/cto/d/2002-toyota-camry/6719513549.html,losangeles,3200,2002.0,toyota,camry,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Q0Q_gGTgYB3dSlR_600x450.jpg,37.13284,-95.78558000000001,20125.0,Montgomery,20.0,KS,Kansas,51.0
122759,https://losangeles.craigslist.org/sfv/cto/d/2016-porshe-macan/6719508189.html,losangeles,35000,2016.0,,Porsche ma,like new,,gas,32000.0,salvage,automatic,,,,,,https://images.craigslist.org/00m0m_9isGixip3Hf_600x450.jpg,34.1073,-118.2266,6037.0,Los Angeles,6.0,CA,California,59.0
122764,https://losangeles.craigslist.org/lac/cto/d/nissan-pathfinder-se-2007/6712544551.html,losangeles,5800,2007.0,nissan,pathfinder se 2007,excellent,6 cylinders,gas,122325.0,clean,automatic,,fwd,full-size,SUV,white,https://images.craigslist.org/00n0n_80gu3rD7fhg_600x450.jpg,33.782,-118.1835,6037.0,Los Angeles,6.0,CA,California,59.0
122766,https://losangeles.craigslist.org/lac/cto/d/1961-chevrolet-corvair-coupe/6719499867.html,losangeles,5000,1961.0,chevy,corvair,good,6 cylinders,gas,67000.0,clean,automatic,Na,,,,black,https://images.craigslist.org/00808_iEXYlXMwRBb_600x450.jpg,41.7167,-73.9928,36111.0,Ulster,36.0,NY,New York,53.0
122772,https://losangeles.craigslist.org/lac/cto/d/2007-mustang-gt-5sp-saleen/6719499218.html,losangeles,10000,2007.0,ford,mustang gt,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00X0X_19ROJYWEzlO_600x450.jpg,36.2395,-115.0257,32003.0,Clark,32.0,NV,Nevada,46.0
122777,https://losangeles.craigslist.org/lgb/cto/d/auction/6698759328.html,losangeles,400,2019.0,toyota,,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00F0F_c3A4DKbgXu0_600x450.jpg,34.2139,-117.1272,6071.0,San Bernardino,6.0,CA,California,59.0
122782,https://losangeles.craigslist.org/wst/cto/d/1985-vw-adventurewagon-camper/6714406768.html,losangeles,9500,1985.0,vw,camper/adventure wagon,good,4 cylinders,gas,150000.0,clean,automatic,,rwd,full-size,van,brown,https://images.craigslist.org/01212_670mjDPerqA_600x450.jpg,43.5834,-116.5848,16027.0,Canyon,16.0,ID,Idaho,47.0
122783,https://losangeles.craigslist.org/lac/cto/d/honda-odyssey/6719481577.html,losangeles,2900,2002.0,honda,oddysey,,6 cylinders,gas,230.0,clean,automatic,,,,,,https://images.craigslist.org/00Z0Z_83Msc9tDTGV_600x450.jpg,34.1005,-118.3254,6037.0,Los Angeles,6.0,CA,California,59.0
122799,https://losangeles.craigslist.org/lgb/ctd/d/1967-chevrolet-chevelle-ss/6719477055.html,losangeles,56900,1967.0,chevrolet,chevelle ss tribute,,,gas,3699.0,clean,automatic,,,,coupe,blue,https://images.craigslist.org/00I0I_GilIWIlPGw_600x450.jpg,36.063839,-115.02167800000001,32003.0,Clark,32.0,NV,Nevada,46.0
122805,https://losangeles.craigslist.org/sfv/cto/d/freightliner-coronado-ao-2007/6719470011.html,losangeles,16500,2007.0,,freightliner,,,diesel,,clean,manual,,,,,,https://images.craigslist.org/01616_4Qua3CvLtkT_600x450.jpg,35.083956,-106.651154,35001.0,Bernalillo,35.0,NM,New Mexico,45.0
122817,https://losangeles.craigslist.org/lac/cto/d/1951-ford-victoria/6719454441.html,losangeles,5000,1951.0,ford,victoria,good,,gas,,clean,automatic,,rwd,,,,https://images.craigslist.org/00000_94s0dCAB7nl_600x450.jpg,38.723007,-120.93277900000001,6017.0,El Dorado,6.0,CA,California,59.0
122819,https://losangeles.craigslist.org/lac/cto/d/1950-ford-f1-panel-truck/6697486374.html,losangeles,24000,1950.0,ford,f1 panel truck,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Q0Q_3SF7W90cCXM_600x450.jpg,42.8853,-78.7462,36029.0,Erie,36.0,NY,New York,53.0
122820,https://losangeles.craigslist.org/lac/cto/d/1946-mercury-convertible/6697480488.html,losangeles,48500,1946.0,mercury,convertible,,,gas,,clean,manual,,,,convertible,yellow,https://images.craigslist.org/00L0L_ekBDMSnmVZd_600x450.jpg,42.8853,-78.7462,36029.0,Erie,36.0,NY,New York,53.0
122825,https://losangeles.craigslist.org/lgb/cto/d/2015-chevrolet-equinox-lt/6719451106.html,losangeles,13800,2015.0,chevrolet,equinox lx,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01414_1pCx6ciDFIu_600x450.jpg,33.230773,-117.97898500000001,,,,,FAILED,
122828,https://losangeles.craigslist.org/lac/cto/d/1937-la-salle-coupe/6719447697.html,losangeles,15000,1937.0,,La Salle,good,8 cylinders,gas,49565.0,clean,manual,,rwd,,coupe,green,https://images.craigslist.org/00c0c_g3PhMurDL8L_600x450.jpg,44.6713,-93.6195,27139.0,Scott,27.0,MN,Minnesota,43.0
122829,https://losangeles.craigslist.org/lgb/ctd/d/1974-mercedes-benz-sl450/6719449515.html,losangeles,24980,1974.0,mercedes-benz,sl450,,,gas,69297.0,clean,automatic,,,,convertible,red,https://images.craigslist.org/01010_cJ9YJs7vXKJ_600x450.jpg,36.063839,-115.02167800000001,32003.0,Clark,32.0,NV,Nevada,46.0
122830,https://losangeles.craigslist.org/lac/cto/d/1986-honda-crx/6719430836.html,losangeles,3100,1986.0,honda,crx,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00e0e_1rtPp75nEew_600x450.jpg,34.0493,-118.2917,6037.0,Los Angeles,6.0,CA,California,59.0
122833,https://losangeles.craigslist.org/lgb/cto/d/2019-kia-sorento-lx/6719444367.html,losangeles,22500,2019.0,kia,sorrento lx/l,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00F0F_h3szUQ0gtwN_600x450.jpg,33.230773,-117.97898500000001,,,,,FAILED,
122837,https://losangeles.craigslist.org/lac/ctd/d/2014-toyota-corolla-4dr-sedan/6719443506.html,losangeles,6950,2014.0,toyota,corolla,,4 cylinders,gas,67308.0,clean,automatic,2T1BURHE3EC181304,fwd,compact,sedan,red,https://images.craigslist.org/00Z0Z_d82mu0PqVUm_600x450.jpg,25.826667999999998,-80.240922,12086.0,Miami-Dade,12.0,FL,Florida,65.0
122839,https://losangeles.craigslist.org/lac/cto/d/1969-chevrolet-el-camino/6719430872.html,losangeles,19000,1969.0,chevrolet,el camino,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01111_4B7n1fqglQ6_600x450.jpg,34.0559,-118.2666,6037.0,Los Angeles,6.0,CA,California,59.0
122840,https://losangeles.craigslist.org/lgb/cto/d/1987-toyota-supra/6719433113.html,losangeles,2500,1987.0,toyota,supra,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00i0i_7WIrTx3dqxX_600x450.jpg,33.8315,-118.1811,6037.0,Los Angeles,6.0,CA,California,59.0
122842,https://losangeles.craigslist.org/lac/ctd/d/2018-ram-2500-tradesman-4x4/6719433294.html,losangeles,19950,2018.0,ram,2500,,8 cylinders,gas,18540.0,salvage,automatic,3C6UR5HJ3JG190933,4wd,full-size,pickup,black,https://images.craigslist.org/00707_c10QCtgEQQx_600x450.jpg,25.826667999999998,-80.240922,12086.0,Miami-Dade,12.0,FL,Florida,65.0
122848,https://losangeles.craigslist.org/lac/cto/d/2012-mercedes-e350/6710288012.html,losangeles,16995,2012.0,mercedes,e350,excellent,6 cylinders,gas,63400.0,clean,automatic,WDDHF5KB0CA536061,rwd,mid-size,sedan,grey,https://images.craigslist.org/01616_1ykLy0Rtgva_600x450.jpg,43.655826,-116.36501299999999,16001.0,Ada,16.0,ID,Idaho,47.0
122849,https://losangeles.craigslist.org/lac/cto/d/2008-ford-fusion-sel/6706690022.html,losangeles,3100,2008.0,ford,,,,gas,117000.0,salvage,automatic,,,,,,https://images.craigslist.org/00g0g_bjrDkvV0Waw_600x450.jpg,34.0637,-118.4408,6037.0,Los Angeles,6.0,CA,California,59.0
122851,https://losangeles.craigslist.org/lac/ctd/d/2012-toyota-highlander-base/6719421023.html,losangeles,8450,2012.0,toyota,highlander,,6 cylinders,gas,106277.0,salvage,automatic,5TDZK3EH7CS061025,fwd,mid-size,SUV,grey,https://images.craigslist.org/00303_fM6aEVmbKeD_600x450.jpg,25.826667999999998,-80.240922,12086.0,Miami-Dade,12.0,FL,Florida,65.0
122852,https://losangeles.craigslist.org/lgb/ctd/d/1949-ford-business-coupe/6719418874.html,losangeles,29800,1949.0,ford,business coupe,,,gas,85022.0,clean,manual,,,,coupe,red,https://images.craigslist.org/00t0t_hbPFkSo4EOP_600x450.jpg,36.063839,-115.02167800000001,32003.0,Clark,32.0,NV,Nevada,46.0
122853,https://losangeles.craigslist.org/lgb/cto/d/1972-dodge-power-wagon-200/6694186255.html,losangeles,29999,1972.0,dodge,power wagon,excellent,8 cylinders,gas,7000.0,clean,automatic,w2be2s538621,4wd,full-size,truck,white,https://images.craigslist.org/00W0W_jGpnIZWqnxP_600x450.jpg,43.9791,-75.6013,36045.0,Jefferson,36.0,NY,New York,53.0
122858,https://losangeles.craigslist.org/lac/cto/d/2015-bmw-m4-vorsteiner/6693675097.html,losangeles,63000,2015.0,bmw,m4,,6 cylinders,gas,29000.0,rebuilt,automatic,,rwd,,,red,https://images.craigslist.org/00C0C_koJ2r48sLR5_600x450.jpg,48.7974,-122.4448,53073.0,Whatcom,53.0,WA,Washington,50.0
122869,https://losangeles.craigslist.org/lac/cto/d/1937-rare-find-chrysler/6715687989.html,losangeles,8,1937.0,chrysler,,,,gas,,missing,manual,,,,,,https://images.craigslist.org/00X0X_fkAGQVJJlIH_600x450.jpg,40.7896,-74.3202,34013.0,Essex,34.0,NJ,New Jersey,52.0
122875,https://losangeles.craigslist.org/sgv/cto/d/2004-lincoln-town-car/6698291933.html,losangeles,7200,2004.0,lincoln,town car,,,gas,70000.0,clean,automatic,1LNHM83W34Y613819,,,,,https://images.craigslist.org/01313_4vlv2PZ5Kdh_600x450.jpg,35.9959,-115.1576,32003.0,Clark,32.0,NV,Nevada,46.0
122877,https://losangeles.craigslist.org/lac/cto/d/2009-toyota-corolla-clean/6719379772.html,losangeles,6200,2009.0,toyota,corolla s,,,gas,140000.0,clean,automatic,,,,,,https://images.craigslist.org/00F0F_8ObyKECVc5V_600x450.jpg,34.265556,-117.86723500000001,6037.0,Los Angeles,6.0,CA,California,59.0
122882,https://losangeles.craigslist.org/sgv/cto/d/2018-porsche-911-gt3-manual/6703040910.html,losangeles,191900,2018.0,,Porsche 911 GT3,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00o0o_kYQurKlJVAy_600x450.jpg,34.042333,-118.246536,6037.0,Los Angeles,6.0,CA,California,59.0
122896,https://losangeles.craigslist.org/lgb/cto/d/1972-karmann-ghuia/6707236864.html,losangeles,16000,1972.0,,Ghuia,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00h0h_a30IxyC7b35_600x450.jpg,29.8617,-95.3403,48201.0,Harris,48.0,TX,Texas,67.0
122897,https://losangeles.craigslist.org/lac/cto/d/1971-jaguar-xke-series-3/6719368385.html,losangeles,49500,1971.0,jaguar,xke series iii,good,12 cylinders,gas,60000.0,clean,manual,,,,convertible,,https://images.craigslist.org/00j0j_jrABczxG5E_600x450.jpg,40.7428,-73.7588,36081.0,Queens,36.0,NY,New York,53.0
122901,https://losangeles.craigslist.org/lgb/cto/d/2009-toyota-corolla/6719362933.html,losangeles,4300,2009.0,toyota,corolla,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00X0X_8m5uyezV25L_600x450.jpg,33.7339,-118.2914,6037.0,Los Angeles,6.0,CA,California,59.0
122903,https://losangeles.craigslist.org/sgv/cto/d/2001ford-f150/6709977622.html,losangeles,1900,2001.0,ford,f150,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_1zsbJfLKnKM_600x450.jpg,-51.549602,-25.117193,,,,,FAILED,
122904,https://losangeles.craigslist.org/sgv/cto/d/1997-civic-stick-shift/6709973916.html,losangeles,1350,1997.0,,1997 civic,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00808_kQHNJYV8B3u_600x450.jpg,-51.122075,-25.279366,,,,,FAILED,
122905,https://losangeles.craigslist.org/sgv/cto/d/2002-nissan-altima-4-cil/6709984196.html,losangeles,1650,2002.0,,nissaan altima,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00a0a_QzMpMGQIsm_600x450.jpg,-51.549602,-25.117193,,,,,FAILED,
122908,https://losangeles.craigslist.org/lac/cto/d/2017-bmw-m2-6-speed-manual/6719358203.html,losangeles,47500,2017.0,bmw,m2,like new,6 cylinders,gas,5200.0,clean,manual,WBS1H9C39HV888374,rwd,compact,coupe,grey,https://images.craigslist.org/00I0I_8s3Jhl6rOXk_600x450.jpg,31.535,-97.1899,48309.0,McLennan,48.0,TX,Texas,67.0
122921,https://losangeles.craigslist.org/lac/cto/d/2010-honda-civic/6719326972.html,losangeles,5400,2010.0,honda,civic,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01515_c0MSHLZDzjs_600x450.jpg,33.8045,-118.1876,6037.0,Los Angeles,6.0,CA,California,59.0
122928,https://losangeles.craigslist.org/wst/ctd/d/2012-chevrolet-malibu/6719335461.html,losangeles,3495,2012.0,chevrolet,malibu,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00t0t_35gn86psn8I_600x450.jpg,39.6956,-105.0341,8031.0,Denver,8.0,CO,Colorado,45.0
122929,https://losangeles.craigslist.org/lac/cto/d/1955-dodge-power-wagon/6719333096.html,losangeles,35000,1955.0,dodge,,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00L0L_eQm8rLXxk5S_600x450.jpg,45.090011,-112.83780900000001,30001.0,Beaverhead,30.0,MT,Montana,40.0
122938,https://losangeles.craigslist.org/ant/cto/d/2012-chrysler-300/6719323021.html,losangeles,10000,2012.0,chrysler,300,like new,,gas,72000.0,clean,automatic,,,,,white,https://images.craigslist.org/00n0n_8FQXE7diZv2_600x450.jpg,34.4262,-118.449,6037.0,Los Angeles,6.0,CA,California,59.0
122939,https://losangeles.craigslist.org/lgb/cto/d/ford/6719323099.html,losangeles,2800,2002.0,ford,,good,other,gas,220000.0,clean,automatic,,,full-size,van,white,https://images.craigslist.org/00606_5Zd4iYe3Z2j_600x450.jpg,33.831815999999996,-118.217003,6037.0,Los Angeles,6.0,CA,California,59.0
122940,https://losangeles.craigslist.org/wst/cto/d/2003-infinity-i35/6719322337.html,losangeles,2600,2003.0,infinity,i35,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00u0u_dPS3toONPYY_600x450.jpg,34.153039,-118.389702,6037.0,Los Angeles,6.0,CA,California,59.0
122943,https://losangeles.craigslist.org/lac/cto/d/originalhemi-the-holy-grail/6715311174.html,losangeles,90000,1957.0,dodge,d100,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00i0i_8ss2kg4wlUn_600x450.jpg,29.5785,-95.6066,48157.0,Fort Bend,48.0,TX,Texas,67.0
122944,https://losangeles.craigslist.org/lac/cto/d/1964-ss-impala-original-paint/6703517173.html,losangeles,14000,1964.0,chevy,impala ss,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00202_37WkDOn1r5E_600x450.jpg,40.5688,-111.8617,49035.0,Salt Lake,49.0,UT,Utah,50.0
122945,https://losangeles.craigslist.org/wst/cto/d/true-survivor-original-paint/6703301138.html,losangeles,14000,1964.0,chevy,impala ss,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00n0n_9XWgCCDqWOg_600x450.jpg,40.5688,-111.8617,49035.0,Salt Lake,49.0,UT,Utah,50.0
122947,https://losangeles.craigslist.org/lac/cto/d/nissan-altima-25-sl-2008/6719317427.html,losangeles,3400,2008.0,nissan,altima 2.5 sl 2008,excellent,4 cylinders,gas,167110.0,clean,automatic,,fwd,full-size,sedan,green,https://images.craigslist.org/00X0X_lsyIFMXXL1h_600x450.jpg,33.9497,-118.2462,6037.0,Los Angeles,6.0,CA,California,59.0
122948,https://losangeles.craigslist.org/sgv/cto/d/2013-hyundai-santa-fe-sports/6719278453.html,losangeles,9600,2013.0,hyundai,santa fe,good,4 cylinders,gas,113197.0,clean,automatic,,,,SUV,,https://images.craigslist.org/00F0F_1zyyRDve9JZ_600x450.jpg,34.0493,-118.2917,6037.0,Los Angeles,6.0,CA,California,59.0
122949,https://losangeles.craigslist.org/sfv/cto/d/1967-mustang-coupe-vintage/6719300931.html,losangeles,10000,1967.0,ford,mustang,good,8 cylinders,gas,59000.0,clean,manual,,,,,,https://images.craigslist.org/00e0e_5RWhBXUkzRT_600x450.jpg,44.5712,-124.06,41041.0,Lincoln,41.0,OR,Oregon,50.0
122950,https://losangeles.craigslist.org/lac/cto/d/trade-sell-toyota-4-runner/6715196344.html,losangeles,2750,1993.0,toyota,4 runner,excellent,6 cylinders,gas,150.0,clean,automatic,,rwd,full-size,SUV,custom,https://images.craigslist.org/00k0k_bAXVhAABnwb_600x450.jpg,33.7855,-118.2645,6037.0,Los Angeles,6.0,CA,California,59.0
122951,https://losangeles.craigslist.org/sfv/cto/d/2006-toyota-sienna-le-mini/6697348267.html,losangeles,6400,2006.0,toyota,sienna,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01313_giXsgsT0N60_600x450.jpg,34.4336,-118.5007,6037.0,Los Angeles,6.0,CA,California,59.0
122952,https://losangeles.craigslist.org/lgb/cto/d/2002-toyota-camry-le-4-cyl/6719310506.html,losangeles,2900,2002.0,,toyata camry,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00C0C_lRJ51awCzdF_600x450.jpg,33.8867,-118.1265,6037.0,Los Angeles,6.0,CA,California,59.0
122953,https://losangeles.craigslist.org/lac/cto/d/1953-ford-cab-over-engine-coe/6719310565.html,losangeles,15000,1953.0,ford,coe,,,other,,clean,manual,,,,,,https://images.craigslist.org/01111_14RSjy8Y6VA_600x450.jpg,37.0628,-93.5476,29043.0,Christian,29.0,MO,Missouri,52.0
122954,https://losangeles.craigslist.org/lgb/ctd/d/honda-civic-coupe-lotsa/6719309338.html,losangeles,6997,2007.0,honda,civic coupe,excellent,4 cylinders,gas,,clean,automatic,,,,sedan,,https://images.craigslist.org/00f0f_gSLP42q5md2_600x450.jpg,33.788216,-117.833248,6059.0,Orange,6.0,CA,California,59.0
122955,https://losangeles.craigslist.org/lac/cto/d/2003-volvo-s80/6719305331.html,losangeles,2999,2003.0,volvo,s80 2.9,good,6 cylinders,gas,,clean,automatic,,fwd,full-size,sedan,black,https://images.craigslist.org/00Q0Q_e7uY1e83ajX_600x450.jpg,34.1557,-118.6,6037.0,Los Angeles,6.0,CA,California,59.0
122956,https://losangeles.craigslist.org/lgb/cto/d/kia-forte-2016-lx-clean-title/6719305062.html,losangeles,8900,2016.0,kia,forte,excellent,,gas,,clean,automatic,,fwd,mid-size,sedan,red,https://images.craigslist.org/01313_6cbEj1NUNn8_600x450.jpg,33.522771,-117.884285,,,,,FAILED,
122957,https://losangeles.craigslist.org/wst/cto/d/2014-ford-f150-premium-11500/6695508791.html,losangeles,11500,2014.0,ford,,excellent,,gas,,clean,automatic,,,,,black,https://images.craigslist.org/00g0g_lohj0sgXCGs_600x450.jpg,34.0665,-118.3022,6037.0,Los Angeles,6.0,CA,California,59.0
122958,https://losangeles.craigslist.org/lgb/cto/d/2012-chevrolet-silverado-1500/6708177115.html,losangeles,14500,2012.0,chevrolet,silverado 1500 xlt,excellent,8 cylinders,other,121289.0,clean,automatic,1GCRKPE78CZ318951,4wd,full-size,pickup,green,https://images.craigslist.org/00Q0Q_cSl83qqxdex_600x450.jpg,33.634345,-117.710094,6059.0,Orange,6.0,CA,California,59.0
122959,https://losangeles.craigslist.org/lgb/cto/d/2013-ford-escape-se/6708212179.html,losangeles,10500,2013.0,ford,escape se,excellent,4 cylinders,gas,93444.0,clean,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00q0q_jpHVehARRxG_600x450.jpg,33.636203,-117.71043799999998,6059.0,Orange,6.0,CA,California,59.0
122960,https://losangeles.craigslist.org/wst/cto/d/2007-lexus-is250-clean-title/6719298704.html,losangeles,7199,2007.0,lexus,is250,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00i0i_giDunl9eD1f_600x450.jpg,19.820861999999998,-93.195752,,,,,FAILED,
122961,https://losangeles.craigslist.org/sfv/cto/d/2000-vw-gti/6719297232.html,losangeles,2500,2000.0,vw,golf gti,good,6 cylinders,gas,182000.0,clean,manual,,fwd,compact,hatchback,red,https://images.craigslist.org/00101_kgmCSlNoOaz_600x450.jpg,34.2556,-118.4208,6037.0,Los Angeles,6.0,CA,California,59.0
122962,https://losangeles.craigslist.org/sgv/cto/d/1963-chevy-impala-ss/6719297230.html,losangeles,19500,1963.0,chevy,impala ss,,,gas,,clean,automatic,31847L229098,,,,,https://images.craigslist.org/00v0v_hPzCJFrLR0G_600x450.jpg,38.7349,-108.0604,8029.0,Delta,8.0,CO,Colorado,45.0
